exercicio;numero_patrimonio;descricao_bem;codigo_area_carga;valor_atual;situacao_bem
2026;399857;Armário de aço 2 portas;1202;1.583,82;ATIVO
2026;268360;Estação de trabalho;9002;2.613,37;ATIVO
2026;749438;Armário de aço 2 portas;1401;657,69;ATIVO
2026;706985;Mesa de escritório em L;1502;765.03;ATIVO
2026;328499;Estação de trabalho;1401;3.039,49;ATIVO
2026;651262;Cadeira giratória com braços;1302;309,92;Ativo
2026;953511;Monitor LED 24 polegadas;1202;913,77;Ativo
2026;253410;Estação de trabalho;1502;3.177,90;Ativo
2026;184.069;Condicionador de ar split;1601;3.972,38;ATIVO
2026;150716;Cadeira giratória com braços;1301;586,02;Ativo
2026;583445;Gaveteiro volante;9002;526,91;ATIVO
2026;161270;Notebook;9001;5.466,72;ATIVO
2026;611550;Mesa de escritório em L;1301;511,58;ATIVO
2026;955172;Condicionador de ar split;1102;2.001,84;ATIVO
2026;589601;Mesa de escritório em L;1101;869,94;ATIVO
2026;659426;Cadeira giratória com braços;9002;306,18;ATIVO
2026;479517;Cadeira giratória com braços;1301;679.88;ATIVO
2026;764761;Cadeira giratória com braços;1701;740,53;ATIVO
2026;239872;Cadeira giratória com braços;1301;773,37;ATIVO
2026;393466;Cadeira giratória com braços;9002;625,81;ATIVO
2026;886007;Gaveteiro volante;1201;458,47;ATIVO
2026;921889;Monitor LED 24 polegadas;1302;989,64;Ativo
2026;139619;Impressora multifuncional;1201;1.268,51;ATIVO
2026;532649;Mesa de escritório em L;1601;890,41;ATIVO
2026;779938;Mesa de escritório em L;1301;1.113,91;ATIVO
2026;170586;Notebook;9001;4.748,96;ATIVO
2026;654698;Estação de trabalho;1501;4003.80;ATIVO
2026;918484;Nobreak 1500VA;1202;821,36;ATIVO
2026;662900;Estação de trabalho;9001;3281.80;ATIVO
2026;698986;Estação de trabalho;1601;4.186,81;ATIVO
2026;529512;Monitor LED 24 polegadas;9002;928,64;ATIVO
2026;328581;Mesa de escritório em L;1501;415,12;ATIVO
2026;810622;Nobreak 1500VA;9001;1.060,70;ATIVO
2026;339738;Cadeira giratória com braços;9002;425,49;ATIVO
2026;585285;Monitor LED 24 polegadas;9001;803,25;ATIVO
2026;846151;Monitor LED 24 polegadas;1202;696,24;ATIVO
2026;701601;Cadeira giratória com braços;1202;525,43;ATIVO
2026;881757;Estação de trabalho;1301;4745.87;ATIVO
2026;338777;Condicionador de ar split;1102;1.933,29;ATIVO
2026;142843;Nobreak 1500VA;9002;619,19;ATIVO
2026;176761;Cadeira giratória com braços;9001;459.61;ATIVO
2026;664847;Longarina 3 lugares;1201;905,63;ATIVO
2026;149073;Estação de trabalho;9002;4.200,41;ATIVO
2026;648029;Gaveteiro volante;9002;256,94;ATIVO
2026;522225;Impressora multifuncional;1601;1.663,56;Ativo
2026;00986017;Mesa de escritório em L;1102;1.076,71;ATIVO
2026;565956;Gaveteiro volante;9002;293,61;ATIVO
2026;909053;Cadeira giratória com braços;1601;786,69;Ativo
2026;570797;Gaveteiro volante;1302;591,48;ATIVO
2026;00741295;Mesa de escritório em L;9002;847,83;ATIVO
2026;869145;Cadeira giratória com braços;1201;460,48;ATIVO
2026;358788;Monitor LED 24 polegadas;1401;1.011,37;ATIVO
2026;729401;Monitor LED 24 polegadas;1301;948,81;Ativo
2026;00440294;Mesa de escritório em L;1301;827,16;ATIVO
2026;604474;Gaveteiro volante;1101;531,69;Ativo
2026;249967;Estação de trabalho;1301;2.418,95;ATIVO
2026;788560;Notebook;1101;5.515,97;Ativo
2026;977882;Condicionador de ar split;1101;3548.30;ATIVO
2026;816804;Nobreak 1500VA;1501;827,10;ATIVO
2026;618516;Estação de trabalho;9002;4.004,72;ATIVO
2026;922665;Cadeira giratória com braços;1302;484.48;ATIVO
2026;842607;Monitor LED 24 polegadas;1301;607.99;Ativo
2026;881807;Impressora multifuncional;9002;1.974,28;ATIVO
2026;975010;Estação de trabalho;1302;3.788,46;Ativo
2026;562324;Gaveteiro volante;9001;546,09;ATIVO
2026;479127;Cadeira giratória com braços;1501;524,84;ATIVO
2026;213409;Longarina 3 lugares;1101;747,43;ATIVO
2026;128750;Estação de trabalho;9002;3974.24;ATIVO
2026;914262;Monitor LED 24 polegadas;1601;1.131,12;BAIXADO
2026;990851;Estação de trabalho;1601;4.210,21;ATIVO
2026;884036;Mesa de escritório em L;1201;1.341,60;ATIVO
2026;742101;Cadeira giratória com braços;1302;505,16;ATIVO
2026;00836099;Scanner de mesa;1401;1.143,81;ATIVO
2026;270840;Estação de trabalho;1202;2.937,13;ATIVO
2026;515567;Nobreak 1500VA;1502;497.72;ATIVO
2026;337191;Gaveteiro volante;1401;512,17;ATIVO
2026;820231;Gaveteiro volante;1201;545.93;ATIVO
2026;724.489;Gaveteiro volante;1201;278,90;Ativo
2026;811649;Estação de trabalho;1302;4.293,59;ATIVO
2026;00897075;Armário de aço 2 portas;9002;958,72;ATIVO
2026;137036;Scanner de mesa;1501;815,82;ATIVO
2026;00772034;Gaveteiro volante;9002;257,70;ATIVO
2026;00190494;Notebook;1201;3.621,08;ATIVO
2026;820899;Mesa de escritório em L;1302;492,88;ATIVO
2026;569452;Monitor LED 24 polegadas;9001;1.167,94;ATIVO
2026;689654;Cadeira giratória com braços;1102;776,30;ATIVO
2026;500888;Monitor LED 24 polegadas;1102;1.076,41;ATIVO
2026;391889;Estação de trabalho;1102;4.314,77;ATIVO
2026;635461;Armário de aço 2 portas;1401;1.298,32;ATIVO
2026;932540;Longarina 3 lugares;1701;745,36;ATIVO
2026;854607;Condicionador de ar split;1401;2.234,95;Ativo
2026;597144;Mesa de escritório em L;1201;1.042,45;ATIVO
2026;278993;Mesa de escritório em L;1502;1.190,55;ATIVO
2026;275275;Estação de trabalho;9001;4306.07;Ativo
2026;119683;Cadeira giratória com braços;1202;487,03;ATIVO
2026;898301;Mesa de escritório em L;1102;650,63;ATIVO
2026;194414;Monitor LED 24 polegadas;1202;1.125,73;ATIVO
2026;136344;Estação de trabalho;1202;2.733,68;ATIVO
2026;768318;Mesa de escritório em L;9002;1.139,47;ATIVO
2026;167685;Mesa de escritório em L;1301;548,98;ATIVO
2026;404.992;Cadeira giratória com braços;9002;374,43;ATIVO
2026;441132;Estação de trabalho;1601;3.908,91;Ativo
2026;639255;Nobreak 1500VA;9001;985,35;ATIVO
2026;195207;Nobreak 1500VA;1302;531,16;ATIVO
